"","title","movieInfo","point","review"
"776","아르고","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=91603&target=after","7","숨막히는 탈출의 현장. 지금도 논란이 많은 이란과 미국간의 외교역사를 볼 수 있는 기회 "
"777","너의 이름은.","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=150198&target=after","6","너무 이야기가 빨리 지나가 못따라가겠다. "
"778","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","이편 극장판 만들려고 여기서 1기 끊엇나보네 쿄쥬로 너무 슬프다 "
"779","세상의 모든 디저트: 러브 사라","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=198736&target=after","6","연기 영상미 OST 나쁘지않음 연출 애매함 스토리 망했음 이 영화를 평점5점주고 감명깊었다는 사람은 알바일것이다 "
"780","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","처음에 시작할때 할리우드 영화인줄 알았습니다...와국인들도 많이 나오고 주인공 5명이 나와 재밌았습니다 역시 배우들 최고네요 승리호2는 안나오겠지만 혹시라도 나오면 좋겠네요^^ 태호가 수니를 못찾아서 아쉬웠지만 영화 재밌게 보고 잤습니다 퀄리티가 대직입니다 여러분들 승리호 꼭 보시길 바랍니다!! 안보면 후회해요~~ "
"781","행복","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=62727&target=after","10","산골에 유배가도.임수정이 기다리고 있네.. 그래도  룸살롱에서 살고 죽을 영수는 싸나이였다!ㅋㅋ   임수정의 미모 절정. "
"782","도어락","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=171755&target=after","2","아무 연관없이 주인공 주변 남자들 전부 주구장창 위협적인 존재로 만들어서 여성이 잠재적 피해자가 될 수 있고 모든 남자는 잠재적 가해자가 될 수 있다는 개같은 무논리 영화 잘봤습니다~ 감독이 남혐을 하나 수준꼬라지하고는 ㅋㅋㅋㅋ "
"783","게임의 법칙: 인간사냥","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=197461&target=after","2","장르가 스릴러에 19금인데 야하던가 잔인하던가 먼가 관객에게 볼 거리 좀 줘야 평점을 올려주지.. "
"784","물랑 루즈","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=31882&target=after","10","안본사람은 있어도 한번 본 사람은 없는 "
"785","날씨의 아이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=181114&target=after","8","흥미롭다... "
"786","리틀 포레스트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=154449&target=after","10","오늘부로 제 인생영화 등극했습니다. 현대사회인이라면 한번쯤 꿈꿔볼만한 귀농 라이프, 자연주의 등 너무 좋았습니다. 영화 색감, 흘러가는 분위기, 생각치 못했던 간간한 러브스토리 이 영화를 감상하던 순간만큼은 힐링 그 자체였습니다. 지칠때마다 한번씩 꺼내보고싶은 영화입니다:) "
"787","디스 민즈 워","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=76692&target=after","9","톰 하디 진짜 섹시하더라 "
"788","연애, 그 참을 수 없는 가벼움","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=58273&target=after","10","하...말해입아픈영화 "
"789","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","재밌었음 왜다들 두번씩 보는지 알거같음 "
"790","피크닉","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=26527&target=after","1","정신병자 영화. 개노잼임. 정신병자들이 단체로 평점 올린거냐? 평점 3점까리 ㄹㅇ 시간낭비임. "
"791","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","중간에 살짝 끄는 듯한 느낌은 있지만 대체적으로 괜춘 "
"792","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","1","아래에 알바 아니라고하는 애들이 전부 알바. 21세기 최악의 한국 영화이다. 항상 똑같은 개그 코드에 전혀 발전이 없는 전형적인 한국 영화를 보여준다. 별점 1도 아까움 "
"793","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","9","재미있게 잘 봤습니다. "
"794","대부업자:소울 앤 캐시","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=158483&target=after","10",""
"795","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","8","아이들과 넘 잼나게 봤어요.마지막장면ㅠㅠ "
"796","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","어제친구랑영화봤는데감독님이영화제작하고연출을잘하신거같아요 기회가된다면한번더보고싶네요 "
"797","스파이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=118950&target=after","10","진짜 역대급 코미디영화.. "
"798","마션","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129049&target=after","8","화성에 나타난 아이언맨 "
"799","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","6","넷플릭스로 오픈해서 그나마다행.... "
"800","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","8","숨쉬고 있는 순간순간을의미를 부여하며삶의 목표만이 목표가 아닌일상의 행복을 찾는 과정 "
"801","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","영화 너무 재밌고, 꽃님이 너무 귀여워요~ "
"802","귀를 기울이면","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=24008&target=after","10","서른 셋에 찾은 나의 인생 애니메이션 "
"803","극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183772&target=after","10","짱구엄마 진짜 이번극장판에서 쌉캐리햇다... "
"804","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","훌륭함. 볼만한 영화임 "
"805","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","Emjoy the every minute of your life~ "
"806","늑대소년","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=88253&target=after","10","송중기 박보영씨의  애띠고 순수한  연기가  잠시나마 동심의 세계에  빠지게  되었고  송중기씨 너무  잘생기셨네요~~^^ "
"807","새해전야","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190382&target=after","2","5년전 방화... 이게 영화? "
"808","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","오랜만에 재미있는 영화 봤어요 ㅠㅋㅋㅋ추천!! "
"809","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","3","정말 보기 힘드네요. 기괴한 영화입니다. 20분 보고 더 보기가 힘들어 포기했습니다. "
"810","캡틴 필립스","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=97696&target=after","9","단순한 스토리지만 연출과 연기 때문에 진짜 팽팽한 긴장감 진짜  몰입해서 보게 됨  와 진짜 대박임 한국 영화로 이정도 뽑아냈음 초대박 났을듯 국내 상영관은 너무 한국 영화 위주인게 안따까움 이런걸 극장에서 많이 바야하는데 "
"811","모노노케 히메","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=19303&target=after","6","생각보다 재밌었습니다. "
"812","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","1","별점 알바들을 썼나,,, "
"813","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","4","(TV시리즈+영화 둘다 봄)스토리 나쁘지않다.흡혈귀 스토리야 워낙 인기 아닌가.그러나 일본에서 사회현상 까지 생겼다고해서 기대가 너무 컸다.3D섞인 조잡한 화면도 감점요인이다.일본인들에겐 이런 ‘만화영화’가 큰 감동인가보다.곡성의 쿠니무라 준이 한 말이 있다‘한국관객은 수준이 높아서 부럽다’ "
"814","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","삶을 돌아볼 수 있는 영화임 "
"815","서스페리아","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=151550&target=after","6","잔인하고 약간고어인데  깜짝놀라게하는 씬만빼면 별생각없이 봐도좋은영화 마지막 할아버지씬에서 눈물나네  하 "
"816","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","처음으로 극장가서 또 보고 싶다고 생각이 든 애니 "
"817","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","쪼금뻔하지만나름재밌었음. 꽃님이가너무기여움ㅠㅠ "
"818","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","7","코미디도 아니고 액션도 아니고 정확한 평점 6.5에서 7점 입니다..연기가 그나마 좋았네요~ "
"819","내츄럴 시티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=31563&target=after","1","004년 개봉작이면 촬영시기가 대충 알겠는데 아무리 그래도 그렇지 한글대신 한자만 보이고, 싸이보그 홀로그램, 옷차림부터 배우들 스타일까지 심지어 우산까지 대놓고 전부 짜장면이네요.. 당시 돈꾀나 들인듯한데 한국 역사적문화가 조금이라도 반영 되었다면 얼마나 좋았을까요.. 그당시는 이게 당연하다 여겨졌는지.. 지금 보려니 조금 부끄럽습니다. "
"820","검객","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=165287&target=after","2","보다가 잠들었을정도로 지루함 "
"821","밤섬해적단 서울불바다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=160261&target=after","10","제목만보고 이거뭐지 ...선입견 깨부수기 "
"822","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","1","감동도 없고.. 스토리도 없고..인생영화에요 제 인생에서 제일 재미없는 영화요.. "
"823","스푸트닉","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193621&target=after","4","영화에 불필요한 장면이 너무 많다. 20분 정도의 단편 영화로 제작 했으면 어떨까 싶다. 지리함을 참고 끝까지 봤지만 보람이 없다. "
"824","연애소설","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=34362&target=after","10",""
"825","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","우리나라도 이제 이런 SF 영화를 만들 수 있게 되었네요. 재밌게 봤습니다. "
"826","늑대의 유혹","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=37919&target=after","6","엄....일단 10분마다 엥?!이 나오고 음??을 연발하게 하다가 마지막은 ㄴㄱ 개연성1도 없고 누가 20초씩 건너뛰기 하는거 같음 2021년에 다시 본 소감은 강동원 존잘인데 다시는 못 볼거 같다... "
"827","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","7","굉장히 여운이 많이 남는 영화입니다. 초반에 짧은 ㅇㅐ니메이션도 참신해요 "
"828","목소리의 형태","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=153964&target=after","10","이재영,이다영 자매가 이걸 보고 가해자의 최소한의 도리라는걸 좀 배웠으면 한다. "
"829","하모니","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=53034&target=after","8","너무 울어서 머리 아픔 진짜 나문희 선생님은 항상 날 울게하심 무슨 작품이든.. 진짜 펑펑 울었다 왠지 모르게 영화 보고 펑펑 울고 싶어서 슬픈 거 꾸역꾸역 찾아서 본 거였는데 정말 그 목적에 완벽히 부합하는.. 영화였음 러닝타임 내내 울었다.. 결말 아쉽다는 사람도 많은데 오히려 나는 좋았음 사형이라는 제도에 대해 생각할 거리도 던져주고.. 죄는 미워하되 사람은 미워하지 말라는 걸 다시 생각하게 됨 하지만 전개가 너무 빠른 감이 없잖아 있었음 솔직히 현실성도 그렇게 높진 않음. (특정 부분에서의 전개가 너무 빠른 탓에) 근데 각 등장인물에게 너무나 공감이 잘 되게 만들어놨고(이 중 하나의 이야기는 네 눈물샘을 건드리겠지 같은 느낌..이라고 해야하나?) 그 공감이 되게 뻔한, 그 동안의 한국 영화에서 자주 봐왔던 눈물 나게 하는 장치들인데 그걸 알면서도 그냥 울게됨 좋지 않게 말하면 한국식 신파지만 그냥 아무 생각 안 하고 펑펑 울고 싶은 사람이라면 강력추천 "
"830","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","8",""
"831","세자매","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193328&target=after","10","주연 세 분의 연기에 정말 감탄했습니다.누군가는 어쩌면 더 잔인한 현실 속에 살고 있을 거란 생각에 영화가 더 크게 다가왔습니다. 엔딩크레딧이 올라감과 동시에 이소라 님의 노래가 나오는데 그 순간 감정이 북받쳤습니다.. 영화 아직 안 보신 분들은 크레딧까지 듣고 나가는 거 추천드려요. "
"832","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","8","재밌게 잘 관람했습니다. "
"833","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","''인사이드 아웃'이 심리학 애니메니션이었다면 '소울'은 철학애니메이션. 그대 삶의 불꽃은 무엇이었는지 극장 밖까지 들리도록 물어봐주는 영화. "
"834","인투 더 포레스트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129017&target=after","1","언니가 하는것 반대로 하면 살아남을 수있습니다. "
"835","오복성","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=15846&target=after","10","지금봐도 연기는 최고다종초홍 보고싶다 "
"836","아워 바디","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=179095&target=after","10","예쁘고 걱정없이 살 것 같은 사람도 결코 보이는 만큼 행복하지 않을 수 있다는 것. 그리고 더러운 직장의 현실.. 결국 남과 비교하거나 좌절하는 대신 스스로에게 온전히 집중하고 되돌아보는 시간의 중요성을 말하는 건가.. 싶다평점이 생각보다 낮다. 결말이 생각대로 되지 않았거나 어둡다고 해서 당황하여 비난할 이유가 있을까? 천편일률적이면 굳이 영화를 볼 필요가 없지. "
"837","업그레이드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=174626&target=after","9","굿굿굿.이런 정도 영화라면 매일 볼 것. "
"838","시간이탈자","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=124025&target=after","4","좀비영화??ㅋ.ㅋ 임수정 죽는거 개웃기누 ㅋㅋ "
"839","캐스트 어웨이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=31162&target=after","10","이 영화를 왜 이제서야 봤을까요..사물에 감정이입되서 울컥한 영화는 처음입니다.. 사랑,사람,삶에 있어서 깊게 생각하게 되는 영화네요.. "
"840","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","케릭터도좋고 스토리도좋고 재미도있음 "
"841","위대한 소원","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=136687&target=after","10","최고의 캐스팅과 스토리 그리고 지루할 틈이 없는 웃음포인트들. 감동과 웃음을 억지스럽지 않게 표현한 개인적으론 첫번째인 한국영화. 이런 영화가 한국판에서도 자주 등장해주길. "
"842","몬스터 헌터","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190011&target=after","8","킬링타임용 영화임. 여기서 뭔 스토리바라면 안되고 1시간 40분짜리라서 더욱더 그럼. 그냥 게임에 나오는 재밌는 요소들 보고 디아블로스, 리오레우스 때려잡는 토벌식 영화라 보면됨. 충분히 박진감있고 시원한감이 있음. "
"843","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","1","저급 저질 코미디...어떻게든 수익을 낼려고 15세관람가를 하였으나,영화의 저급스러움은 성인식 코미디를 표방하고 있다.게다가 재미도 감동도 스릴도 없다 "
"844","연인","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=10741&target=after","10","사랑에 눈떠가는 소녀의 모습을 섬세하게 그려냈다. 이별의 순간에야 참사랑을 깨닫는 소녀의 모습에 아련함이 느껴진다. 노출이나 성애 따위는 부차적인 것이다. 너무나도 세련되게 잘만든 로멘스영화. 인생영화다. "
"845","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","8",""
"846","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","CG기술력만으로도 볼 가치가 충분한 영화!! "
"847","하트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189123&target=after","10","감독님,노가다잡부도,식당도 얼추 이OO정도 해야 겨우 알려지더군요.진심으로 응원합니다.이OO 금방갑디다.캔도못따는 재수없는 노비의 가슴노크가며칠을 실실 쪼개게 하더군요.코로나로 세상 공평해졌는데 자주좀 뵙시다. 돈 많으면 펑펑 투자하고 싶다. "
"848","날씨의 아이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=181114&target=after","1","실제 체공시간은 저렇지 않습니다. "
"849","그레이의 50가지 그림자","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=115303&target=after","8","남여배우 넘 멋있고 ost까지 넘 좋아 잘봤습니다 재밌어요^^ "
"850","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","1","뭔가..코미디 영화 만들려고 한거 같은데.. 내가 코드가 안 맞는건가??  무리수 남발에 재미도 없고 혼란스럽다.. "
"851","클레멘타인","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=37886&target=after","10","짱짱 "
"852","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","솔직히 별 기대안하고 친구에게 등떠밀려서 보게된 영화인데요. 일부러 재미없다고 무표정으로 보고싶었는데 나도 모르게 웃고있더라고요ㅋㅋ 정말 재밌어요. 꼭 보세요! "
"853","에이미","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=136890&target=after","10","10년이 지나도 에이미가 그립다 "
"854","프랙처드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192611&target=after","10","인생 영화. 1점 이해 불가. 머리 아픈 영화 좋앟ㅏ면 추천해요 짱 좋아 "
"855","대장 김창수","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=154353&target=after","2","김구 선생님을 깎아내리려고 만든 영화가 아닐까 싶었음. 실망이 너무 큼. 최근에 봤던 영화중에서 베스트 먹는 최악임. 역사적으로 위대한 인물을 가져다만 놓는게 애국이 아님. 어떻게 김구 선생님을 아무나 붙잡고 패죽이는 사이코처럼 그려 놓냐고-_- 그런 상태에서 애국애국하면...진정성이 있겠냐고. 감독은 애국을 외치는 사람들을 전부 외골수 사이코로 생각하는거라 보면 되는 부분임? "
"856","유령선","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193839&target=after","10","세월호 ais data는 조작. "
"857","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","1","렌고쿠 군을 죽이는군요.... "
"858","2046","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=34309&target=after","10",""
"859","너의 이름은.","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=150198&target=after","10","어디선가 나의 그녀를 찾아야 될 것 같다.그때 지나쳤던 그녀일까? 괜히 외로워ㅋㅋ "
"860","김씨 표류기","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=44910&target=after","1","이천년대 초반 유머코드로 2009년에 만든영화를 2020년에 재밌다고 ㅇㅈㄹ 주입식 국뽕 명작보소ㅉㅉ "
"861","목소리의 형태","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=153964&target=after","1","마지막 장면에서 고백을 안하네요? 9점 감점합니다 "
"862","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","진짜 재미있습니다 내스탈 "
"863","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","삶 자체가 불꽃. 우리는 모두 불꽃이다.심장이 뛰고 숨을 쉬고 울고 웃고 성공하고 실패하고 좌절하고 불꽃이 타고있는 것. "
"864","숏버스","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=60779&target=after","3","등장인물이 대부분 동성이다 보니 보는데 힘들었다. 스킵하고 보느라 공감은 제로 "
"865","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10",""
"866","빽 투 더 퓨쳐","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=10002&target=after","10","와.... 모든 장면이 다 흥미진진, 지금봐도 독창적이다 "
"867","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","말해뭐해.. 최고 "
"868","마담 프루스트의 비밀정원","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=113170&target=after","10","엄청난 교훈을 주는 최고의 영화 "
"869","사바하","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=167099&target=after","10","너무 재밌어요 이런 스토리를 이렇게 잘만든거 대단하다 "
"870","백두산","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187940&target=after","8","평점이 안 좋아서 고민 했는데 왓챠로 하정우,이병헌 배우 때문에 봤어요. 스토리가 엄청 탄탄하진않았지만 두 배우만 봤을때는 전 좋게 봤어요 "
"871","올드보이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=36944&target=after","10","이 혼란스러운 영화에 대해 정말 오랫동안 고민했는데, 인간의 회한이 무언지 가장 잘 표현한 작품같다. 회한.. 곱씹을수록 박찬욱식 결자해지다. 그의 많은 영화도 일기동심이다. "
"872","황제를 위하여","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=118909&target=after","9","평점이 넘 낮은데ㅡㅡ애매한부분이 많아서 한번더 봐야 이해가  될듯 "
"873","뷰티 인사이드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=129050&target=after","10","너무 재밌어... 한효주최고 "
"874","비히클19: 폴워커 마지막 질주","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=123517&target=after","8","삼가 고인의 명복을 빕니다 "
"875","퍼시픽 하이츠","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=11178&target=after","8","멜라니 그리피스...여배우로써 경력단절이 일어나기엔 너무 아까운 여배우다 "
"876","천국의 셋방","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=68525&target=after","8","우연히 아무생각없이 보게되는데 점점 집중하게되고 배우들 연기력에 점점 빠져들게 하는 매력 "
"877","탐정 홍길동: 사라진 마을","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=115504&target=after","5","설정도 좋았고 모두가 그렇듯 바로 신시티가 연상되는 미술도 좋았음. 단지 너무 불필요하게 질질 끄는 전개와 답답하고 군더더기가 많이 붙은 연출이 후반부로 갈수록 관람을 지치게 만듬. 편집에서 잘만 도려냈어도 충분히 좋을 뻔 했던 작품. "
"878","황혼의 사무라이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=39633&target=after","9","뭉클했다 사무라이영화를 보고 죽은 감성이 살아나다니... "
"879","음양사 : 청아집","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=202353&target=after","10","조우정,등륜 케미 존좋! "
"880","새","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=10854&target=after","10","무섭지만 연출이 너무너무 뛰어납니다 "
"881","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","4","예상했던스토리..기대이하였음 "
"882","엑스 마키나","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=118361&target=after","7","여자는 로봇도 조심 "
"883","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","말이 필요하나 눈싸움 할때 앞에 틀어노면 ㄹㅇ 쭉 눈 뜨고 있을 수 있음 진심으로 미쳤다.. "
"884","백두산","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187940&target=after","10","평점이 생각보다 많이 낮네요. 저는 재밌게 봤는데 "
"885","미드소마","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=182014&target=after","2","이 영화 보고 자기 취향이라고 하는 사람들의 뇌구조가 궁금하다. "
"886","어톤먼트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=68035&target=after","10","뭔 속죄를 본인 위주로 하냐ㅋㅋ 잘못은 했는데 책임은 일정 수준 이상으로 지기는 싫고..사실 사람 심리가 다 그렇긴 하겠지. 그래도 합리화로 자신을 속이면 안되는 거잖아. 제임스 맥어보이가 이렇게 멋있었던가 빨려들어갈것 같은 눈빛ㅜㅜ 오랜만에 너무 설레네 "
"887","글루미 선데이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=14802&target=after","10","영화는 세사람의 독특한 관계는 개인이 가진 존엄의 개별성에 대해, 나치 시대는 개인이 가진 존엄의 보편성에 대해, 노래 gloomy sunday와 함께 존엄의 다양한 의미에 대해 말하고 있다. "
"888","나는 내일, 어제의 너와 만난다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=157178&target=after","6","여자 주인공도 사랑에 빠지는 걸 텐션 좀 맞춰 줬음 좋았을텐데...여주는 사랑 보다 운명적 희생 느낌이 더 들었어요...그리고 절절한 사랑 얘기 하기엔 30일은 너무 짧지 않나? "
"889","드라이빙 미스 데이지","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=10410&target=after","10","따뜻하고 좋은 영화 입니다 "
"890","유혹의 계절","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=180026&target=after","8","하.. 반전영화였네!스토리 몰입도는 좋았음.근데 남주 머리는 감은 건가요? "
"891","섀도우 걸","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=171492&target=after","10","생각없이 봤다가 생각 많이 하게되는 영화내 옆에 누가 있어주길 바라기만 해서 결국 아무도 찾지 않는 사람이 된다는..타인이든 가족이든 누군가의 옆에서 힘이되는 사람이 되면투명인간이 되지않는다 "
"892","곡성(哭聲)","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=121051&target=after","8","사실상 한국 감독 원탑은 나홍진인데 아직 한국 관객들이 나홍진을 온전히 받아들일 수준이 못되는 건가? 나홍진 작품 평점들이 왜 이런다냐. 구닥다리 좌파 냄새나는 봉준호 따위보다 몇 수는 나홍진이 위임. 봉준호가 곡성 같은 작품 만들 능력이 있다 보는가?ㅋㅋ "
"893","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","김영광 개멋있음 이선빈도 존예 코믹하고가족이랑 보기좋을거같애요 "
"894","분노","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=142730&target=after","2","보다가 분노가 치밀어 오르네 "
"895","레드 닷","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=202535&target=after","8","기대안하고보니 볼만함. "
"896","오버 더 문","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=195105&target=after","1","개판 ㅋ 중국판 ㅋ 짝퉁 ㅋ 갑자기? ㅋ "
"897","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","오랜만에 본 영화였는데 지루한거 없이 너무 재밌게 본 영화 지금 시기에 개봉해서 너무 아쉬웠던 영화 중 하나라서 나중에라도 다시 보기 예약 ㅠㅠㅠ "
